nama_klien,no_telp,lokasi,alamat_email,age,job,marital,education,default,housing,loan,contact,month,day,poutcome,duration,campaign,day_since_last_contact,previous,employment_variation_rate,consumer_price_index,consumer_confidence_index,euribor_3m_rate,number_of_employees,probabilitas,probabilitas_persen,prediksi
R. Titin Saragih,(0543) 629-3198,Pagaralam,umelani@example.com,1.725109242363841,1,0,0,0,1,0,0,7,2,1,-0.7532555952678005,0.8778896811662124,-0.1640410963977883,-0.3495609558373794,-0.11577252268958951,-0.649076843902718,-0.32346325896367817,0.26220028820402647,0.3981535071851323,7.4622876e-05,0.01,0
Puti Karimah Saptono,+62 (63) 870 6559,Pekalongan,susantiyosef@example.net,1.1493184513460317,1,1,0,0,1,0,0,6,2,1,1.3562219823665025,0.15595413821330528,-0.1640410963977883,-0.3495609558373794,-1.1979683191768131,-1.1794461165131294,-1.2310177842335115,-1.3579241472546708,-0.9402266762132159,0.62772876,62.77,1
"Satya Laksita, M.M.",+62 (864) 852-3155,Jambi,aswani90@example.net,0.7654579240008254,6,0,6,0,0,0,0,1,0,0,-0.35604135304415657,-0.5659814047396018,-0.1640410963977883,1.6707679037426684,-1.1343097429128588,0.779637776451699,0.4760490609168894,-1.5700970270585144,-2.42808468774706,0.04234259,4.23,0
"dr. Suci Tamba, S.I.Kom",(030) 836-2208,Ternate,jpermata@example.com,1.2452835831823332,1,1,3,0,1,0,0,0,1,1,0.3689710502378342,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,-1.1979683191768131,-0.865025244802721,-1.4254937539341896,-1.2777827605896321,-0.9402266762132159,0.04310651,4.31,0
Maryanto Yuliarti,+62-022-158-8125,Bengkulu,emilmardhiyah@example.net,-1.153844712725206,9,2,6,0,0,0,1,4,4,1,0.014177746504094053,-0.20501363326314823,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,1.5363209732053138,-0.2802463768079712,0.773029558601324,0.8452029376273967,0.0022497014,0.22,0
Nabila Puspita,+62 (49) 199 4020,Sawahlunto,deviputra@example.com,0.6694927921645238,9,1,2,0,0,1,0,7,4,1,-0.19407049699179693,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,-0.11577252268958951,-0.649076843902718,-0.32346325896367817,0.2875687847023124,0.3981535071851323,0.0008793292,0.09,0
Ilsa Yulianti,+62 (95) 049 6319,Ternate,zrajata@example.org,-0.1941933943621903,1,1,2,0,1,0,0,6,1,1,-0.07066413047571338,0.8778896811662124,-0.1640410963977883,-0.3495609558373794,-1.1979683191768131,-1.1794461165131294,-1.2310177842335115,-1.3071871542580993,-0.9402266762132159,0.035591,3.56,0
Adinata Laksmiwati,+62-03-936-6425,Tidore Kepulauan,hasimusamah@example.org,-0.29015852619849186,1,2,6,0,1,0,0,6,2,1,-0.35604135304415657,-0.20501363326314823,-0.1640410963977883,-0.3495609558373794,-1.1979683191768131,-1.1794461165131294,-1.2310177842335115,-1.3227541862002292,-0.9402266762132159,0.0010786204,0.11,0
Yance Tamba,+62-035-189-0906,Madiun,hakimbambang@example.org,-0.6740190535436982,0,1,3,0,1,0,1,6,0,1,1.8189958568018159,-0.20501363326314823,-0.1640410963977883,-0.3495609558373794,0.6481303924778625,0.722627398614096,0.8866094413960992,0.7136442145257919,0.3317189169026884,0.34485784,34.49,1
Ira Putra,(019) 605 7389,Tomohon,budisetiawan@example.net,-0.482088789871095,9,2,3,0,1,1,0,7,4,1,2.1622198136746733,0.15595413821330528,-0.1640410963977883,-0.3495609558373794,-0.11577252268958951,-0.649076843902718,-0.32346325896367817,0.2875687847023124,0.3981535071851323,0.45909557,45.91,1
Sutan Slamet Namaga,+62-0423-705-1410,Surakarta,eko68@example.com,1.9170395060364442,6,1,5,0,0,0,1,4,0,1,-0.371467148858667,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,1.5363209732053138,-0.2802463768079712,0.7759123422943109,0.8452029376273967,5.978909e-05,0.01,0
"drg. Clara Budiman, S.H.",+62 (081) 631 5972,Balikpapan,jagaraga66@example.net,-1.2498098445615076,0,2,5,0,1,1,1,4,0,1,-0.4524525768848468,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,1.5363209732053138,-0.2802463768079712,0.7643812075223632,0.8452029376273967,0.00023953471,0.02,0
"Drs. Cinthia Andriani, S.IP",0873701985,Sabang,olgafirmansyah@example.org,-0.29015852619849186,9,2,6,0,0,1,0,1,1,1,5.015992039359105,0.8778896811662124,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,-0.22754556534591247,0.951434764629658,0.7736061153399216,0.8452029376273967,0.3059101,30.59,0
Ulva Pratiwi,+62 (15) 013 9227,Bau-Bau,shakila37@example.org,-0.9619144490526028,0,2,3,0,0,0,0,6,4,0,1.6955894902857322,-0.20501363326314823,-0.1640410963977883,1.6707679037426684,-1.1979683191768131,-1.1794461165131294,-1.2310177842335115,-1.3492757961757096,-0.9402266762132159,0.62803435,62.8,1
"Tgk. Safina Winarsih, S.Ked",(045) 020 5435,Lubuklinggau,xdamanik@example.org,-0.7699841853799997,7,1,3,0,0,0,0,6,3,2,2.331903567634288,0.5169219096897588,0.5772043056086357,3.691096763322716,-1.1979683191768131,-1.1794461165131294,-1.2310177842335115,-1.3435102287897358,-0.9402266762132159,0.4827489,48.27,1
"Ozy Anggriawan, S.Sos",+62 (0116) 444-7248,Langsa,zhariyah@example.org,0.7654579240008254,1,1,2,0,1,0,0,1,3,1,0.2956985201189096,0.15595413821330528,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,-0.22754556534591247,0.951434764629658,0.7764888990329086,0.8452029376273967,0.0042748014,0.43,0
Mustika Kurniawan,(0419) 661-5898,Manado,nurdiyantiemil@example.com,1.1493184513460317,3,0,5,0,1,0,1,6,4,1,-0.14008021164101037,0.5169219096897588,-0.1640410963977883,-0.3495609558373794,0.6481303924778625,0.722627398614096,0.8866094413960992,0.7119145443099996,0.3317189169026884,0.0011913485,0.12,0
"Drs. Latika Prasasta, S.Pt",+62 (81) 806-1801,Manado,rachelhariyah@example.org,-0.8659493172163013,0,2,6,0,1,0,0,3,3,1,-0.17093180327003127,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,0.5913307708669056,-0.4747223465086509,0.7724530018627269,0.8452029376273967,0.0001821261,0.02,0
Mursita Putra,+62-847-242-7030,Madiun,ciaobellafujiati@example.net,1.9170395060364442,5,1,3,0,0,0,1,6,4,1,0.07588092976213583,-0.20501363326314823,-0.1640410963977883,-0.3495609558373794,0.6481303924778625,0.722627398614096,0.8866094413960992,0.7136442145257919,0.3317189169026884,0.00066884607,0.07,0
Arsipatra Rajata,(0157) 646 7269,Bandung,novitasarifitria@example.org,-1.345774976397809,8,2,6,0,0,0,1,6,0,1,0.0720244808085082,0.8778896811662124,-0.1640410963977883,-0.3495609558373794,0.6481303924778625,0.722627398614096,0.8866094413960992,0.7136442145257919,0.3317189169026884,0.033185836,3.32,0
Ivan Usamah,+62-69-661-0655,Pangkalpinang,jwibisono@example.org,-0.9619144490526028,1,1,2,0,1,0,0,3,2,1,-0.7725378400359385,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,0.5913307708669056,-0.4747223465086509,0.7736061153399216,0.8452029376273967,2.0106902e-05,0.0,0
Carub Utami,085 140 1372,Banda Aceh,kemba67@example.com,-1.0578795808889043,7,0,3,0,1,0,0,6,0,1,1.1171221472415906,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,-1.1979683191768131,-1.1794461165131294,-1.2310177842335115,-1.3308259805405929,-0.9402266762132159,0.21828061,21.83,0
"drg. Nrima Andriani, M.TI.",+62 (85) 948 9953,Pasuruan,pprasetyo@example.net,-0.29015852619849186,9,2,5,0,1,0,0,7,4,2,-0.12465441582649993,-0.5659814047396018,4.2834313156407555,7.7317544824828115,-0.7523582853291328,2.058052309779708,-2.2250060738147557,-1.4859197432232938,-2.815619797727968,0.9768016,97.68,1
Joko Marbun,0870491329,Padang,eko92@example.com,2.87669082439946,5,1,0,0,0,0,0,5,1,0,0.6312095790845117,0.15595413821330528,-0.1640410963977883,1.6707679037426684,-1.1979683191768131,-1.2658254768731256,-2.052138545191931,-1.148634051143814,-0.9402266762132159,0.96028453,96.03,1
"KH. Setya Sirait, S.IP",(078) 153 3408,Bima,banawa23@example.org,-0.5780539217073966,0,0,2,0,1,0,1,4,0,1,-0.8226716764330975,0.5169219096897588,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,1.5363209732053138,-0.2802463768079712,0.7712998883855318,0.8452029376273967,8.666893e-06,0.0,0
Narji Mandala,+62 (28) 999 0132,Kota Administrasi Jakarta Utara,fsudiati@example.org,1.533178978691238,3,1,0,0,1,0,0,0,1,1,0.2571340305826335,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,-1.1979683191768131,-0.865025244802721,-1.4254937539341896,-1.2777827605896321,-0.9402266762132159,0.06374214,6.37,0
"Violet Astuti, S.Kom",+62-0766-791-8575,Batam,ugunarto@example.com,-0.5780539217073966,1,1,3,0,0,0,0,6,4,1,1.2790930032939503,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,-1.1979683191768131,-1.1794461165131294,-1.2310177842335115,-1.3492757961757096,-0.9402266762132159,0.83093905,83.09,1
Vicky Dongoran,0869042632,Banjar,tasdik79@example.net,-0.1941933943621903,9,0,3,0,0,0,0,1,1,1,-0.6915524120097587,0.15595413821330528,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,-0.22754556534591247,0.951434764629658,0.7747592288171163,0.8452029376273967,9.678084e-05,0.01,0
"Ir. Ridwan Winarsih, M.Kom.",+62 (90) 586 2328,Gorontalo,jyuliarti@example.net,-0.1941933943621903,9,1,3,0,0,0,0,0,2,1,-0.5604331475864199,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,-1.1979683191768131,-0.865025244802721,-1.4254937539341896,-1.26048605843171,-0.9402266762132159,0.07713552,7.71,0
"R.M. Parman Wahyuni, S.IP",+62 (755) 236 5703,Pangkalpinang,danuja15@example.org,-0.482088789871095,9,1,5,0,0,0,0,1,1,1,-0.2557736802498387,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,-0.22754556534591247,0.951434764629658,0.7736061153399216,0.8452029376273967,0.013733566,1.37,0
Irfan Suartini,+62 (36) 579-3624,Pekalongan,dmulyani@example.net,0.9573881876734285,9,1,3,0,0,0,1,6,4,1,-0.13236731373375515,0.8778896811662124,-0.1640410963977883,-0.3495609558373794,0.6481303924778625,0.722627398614096,0.8866094413960992,0.7119145443099996,0.3317189169026884,0.0002503951,0.03,0
Cinthia Lailasari,(0062) 399 8343,Depok,sudiatikarja@example.org,-0.7699841853799997,7,1,3,0,1,0,1,6,4,1,-0.5064428622356334,-0.20501363326314823,-0.1640410963977883,-0.3495609558373794,0.6481303924778625,0.722627398614096,0.8866094413960992,0.7130676577871943,0.3317189169026884,0.000117286385,0.01,0
Victoria Budiman,+62 (0696) 786-3932,Padang,melanihadi@example.com,-0.5780539217073966,0,2,3,0,1,0,0,6,0,0,0.12601476615929477,-0.5659814047396018,-0.1640410963977883,1.6707679037426684,-1.1979683191768131,-1.1794461165131294,-1.2310177842335115,-1.3308259805405929,-0.9402266762132159,0.016928382,1.69,0
"Tgk. Karen Suryono, S.E.",(045) 430-8334,Pariaman,edison00@example.org,0.2856322648193175,7,0,3,0,1,0,0,0,2,0,0.1722921536028261,-0.5659814047396018,-0.1640410963977883,1.6707679037426684,-1.1979683191768131,-0.865025244802721,-1.4254937539341896,-1.2328113349790346,-0.9402266762132159,0.030209571,3.02,0
"Nova Mangunsong, M.Ak",+62 (78) 848 3519,Lubuklinggau,utamazelaya@example.org,0.6694927921645238,7,1,3,0,1,1,1,4,4,1,-0.7841071868968214,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,1.5363209732053138,-0.2802463768079712,0.773029558601324,0.8452029376273967,1.0815291e-05,0.0,0
Puti Maimunah Halim,+62 (0233) 625-7188,Madiun,simbolonsabrina@example.org,-0.7699841853799997,1,0,2,0,0,0,1,6,4,1,-0.49872996432837813,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,0.6481303924778625,0.722627398614096,0.8866094413960992,0.7130676577871943,0.3317189169026884,0.00013211767,0.01,0
Lutfan Nababan,+62 (70) 664-3818,Banda Aceh,balapati78@example.com,-0.6740190535436982,9,1,5,0,0,0,1,6,4,1,-0.5218686580501438,-0.20501363326314823,-0.1640410963977883,-0.3495609558373794,0.6481303924778625,0.722627398614096,0.8866094413960992,0.7119145443099996,0.3317189169026884,0.00011168131,0.01,0
Shakila Nugroho,0897480265,Bitung,asirwanda26@example.org,0.7654579240008254,4,1,3,0,0,0,0,1,3,1,-0.4755912706066125,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,-0.22754556534591247,0.951434764629658,0.7764888990329086,0.8452029376273967,0.00056381663,0.06,0
Ian Andriani,+62-23-251-9681,Prabumulih,vsafitri@example.com,-0.8659493172163013,4,2,6,0,0,0,1,7,2,1,-0.6259927797980893,0.8778896811662124,-0.1640410963977883,-0.3495609558373794,-0.11577252268958951,-0.649076843902718,-0.32346325896367817,0.26220028820402647,0.3981535071851323,0.00013510442,0.01,0
"Harsana Oktaviani, S.Gz",+62 (098) 817 7913,Pasuruan,laksmiwatirama@example.net,0.861423055837127,1,1,0,0,1,0,1,4,2,1,0.12215831720566715,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,1.5363209732053138,-0.2802463768079712,0.7176801116959735,0.8452029376273967,0.002291411,0.23,0
dr. Karta Sihombing,+62 (0131) 981 3812,Tarakan,dalima79@example.org,-0.7699841853799997,0,1,3,0,0,0,0,3,1,1,1.1209785961952183,-0.20501363326314823,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,0.5913307708669056,-0.4747223465086509,0.7718764451241293,0.8452029376273967,0.23062122,23.06,0
Umay Anggraini,+62-560-597-0881,Bau-Bau,wmandala@example.net,-0.29015852619849186,9,1,6,0,0,0,0,1,2,1,1.7650055714510293,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,-0.22754556534591247,0.951434764629658,0.773029558601324,0.8452029376273967,0.54435056,54.44,1
Dt. Jarwa Namaga,+62-071-483-0129,Tarakan,padmasarisidiq@example.net,0.861423055837127,0,0,3,0,0,0,0,0,4,1,0.4730951719857797,-0.20501363326314823,-0.1640410963977883,-0.3495609558373794,-1.1979683191768131,0.2993685328500822,1.2755613807974555,-1.7176955521394492,-2.19141145986587,0.9853945,98.54,1
Wahyu Yuliarti,+62-752-591-9207,Jayapura,sudiaticengkir@example.com,-0.9619144490526028,9,1,5,0,1,0,1,6,4,1,0.025747093364976884,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,0.6481303924778625,0.722627398614096,0.8866094413960992,0.7130676577871943,0.3317189169026884,0.0003903913,0.04,0
"Rosman Hidayanto, S.T.",+62 (0795) 278-1555,Tarakan,napitupulutami@example.org,-0.5780539217073966,4,1,6,0,1,1,1,6,4,1,-0.4370267810703364,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,0.6481303924778625,0.722627398614096,0.8866094413960992,0.7119145443099996,0.3317189169026884,0.00011288421,0.01,0
Jelita Widiastuti,+62-06-249-1888,Bukittinggi,ppradana@example.org,1.2452835831823332,0,2,1,0,1,0,1,4,1,1,-0.7532555952678005,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,1.5363209732053138,-0.2802463768079712,0.7724530018627269,0.8452029376273967,2.0140562e-05,0.0,0
"Ani Rajasa, S.E.I",+62 (39) 655 9713,Singkawang,bagaswidiastuti@example.org,1.1493184513460317,1,1,2,0,0,0,1,6,4,1,-0.9113700023665325,-0.20501363326314823,-0.1640410963977883,-0.3495609558373794,0.6481303924778625,0.722627398614096,0.8866094413960992,0.7119145443099996,0.3317189169026884,3.755947e-05,0.0,0
Adhiarja Handayani,+62-18-118-4185,Cilegon,oktomaulana@example.net,0.3815973966556191,5,2,2,0,0,0,0,7,1,0,-0.5527202496791647,-0.5659814047396018,-0.1640410963977883,1.6707679037426684,-0.11577252268958951,-0.649076843902718,-0.32346325896367817,0.32850431314272777,0.3981535071851323,0.0055502905,0.56,0
Elvin Simanjuntak,+62-049-489-5514,Tasikmalaya,cfirgantoro@example.org,0.47756252849192066,7,2,6,0,0,0,0,0,0,1,0.16457925569557086,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,-1.1979683191768131,-0.865025244802721,-1.4254937539341896,-1.2777827605896321,-0.9402266762132159,0.24807164,24.81,0
Dr. Iriana Jailani,+62 (0034) 129-2517,Ambon,zwulandari@example.com,0.2856322648193175,0,1,3,0,1,0,1,3,1,1,-0.48716061746749534,2.68272853854848,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,0.5913307708669056,-0.4747223465086509,0.7718764451241293,0.8452029376273967,1.9055706e-05,0.0,0
Galar Putra,+62 (774) 249-0504,Sorong,mulyasinaga@example.net,-1.153844712725206,7,2,3,0,0,0,1,6,0,1,-0.4370267810703364,-0.20501363326314823,-0.1640410963977883,-0.3495609558373794,0.6481303924778625,0.722627398614096,0.8866094413960992,0.7165269982187789,0.3317189169026884,0.00017928865,0.02,0
Paulin Wulandari,+62 (94) 478 1211,Jambi,gambira21@example.com,-0.09822826252588873,0,2,6,0,0,0,0,3,2,1,-0.6144234329372065,2.68272853854848,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,0.5913307708669056,-0.4747223465086509,0.7764888990329086,0.8452029376273967,9.668829e-06,0.0,0
"Luis Wijaya, M.Kom.",+62 (019) 009 2187,Padang,alambana49@example.org,-0.09822826252588873,6,1,6,0,0,1,1,4,1,1,-0.718547554685152,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,1.5363209732053138,-0.2802463768079712,0.7724530018627269,0.8452029376273967,2.9001903e-05,0.0,0
"R.M. Waluyo Fujiati, S.Kom",+62 (17) 292-2257,Meulaboh,jonohidayanto@example.net,-1.153844712725206,9,2,5,0,1,0,0,1,2,1,-0.7493991463141728,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,-1.8982126580803107,-2.374936463895559,1.9670314952887573,-1.5971951937725923,-1.2571750340190375,0.21160005,21.16,0
Zamira Pratiwi,+62 (57) 905 5481,Padang,kurniawanraden@example.org,-0.7699841853799997,7,1,3,0,0,0,0,1,3,1,-0.20563984385267975,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,-1.8982126580803107,-2.374936463895559,1.9670314952887573,-1.578168821398878,-1.2571750340190375,0.2775039,27.75,0
Tirtayasa Sudiati,(0090) 505-6287,Banda Aceh,kuswandariunjani@example.net,-0.3861236580347934,0,1,6,0,1,0,0,1,4,1,0.9821464338646243,-0.20501363326314823,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,-0.22754556534591247,0.951434764629658,0.7741826720785192,0.8452029376273967,0.281685,28.17,0
Yuliana Puspasari,+62-25-301-8019,Cilegon,lailapratiwi@example.com,1.05335331950973,1,1,0,0,0,1,1,3,4,1,-0.8998006555056497,1.238857452642666,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,0.5913307708669056,-0.4747223465086509,0.7736061153399216,0.8452029376273967,2.712548e-05,0.0,0
R. Ghaliyati Prastuti,+62-044-566-7584,Tanjungbalai,gangsar98@example.com,0.6694927921645238,1,1,2,0,0,0,0,1,1,1,-0.6259927797980893,-0.20501363326314823,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,-0.22754556534591247,0.951434764629658,0.7747592288171163,0.8452029376273967,0.00017035285,0.02,0
"Rika Hutagalung, M.TI.",+62 (0582) 302-3974,Kotamobagu,waluyoeman@example.net,-1.153844712725206,7,2,3,0,0,0,1,6,4,1,0.5347983552438215,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,0.6481303924778625,0.722627398614096,0.8866094413960992,0.7124911010485971,0.3317189169026884,0.005648367,0.56,0
Ade Samosir,(047) 845 9390,Binjai,adhiarja19@example.net,-1.153844712725206,0,2,6,0,0,0,0,3,2,1,0.5270854573365663,-0.20501363326314823,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,0.5913307708669056,-0.4747223465086509,0.7764888990329086,0.8452029376273967,0.02907211,2.91,0
Dinda Marbun,087 230 0938,Madiun,azaleasuryono@example.com,0.5735276603282222,4,1,3,0,1,1,0,1,4,1,4.618777797135461,0.15595413821330528,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,-0.22754556534591247,0.951434764629658,0.7759123422943109,0.8452029376273967,0.86597794,86.6,1
Drs. Jefri Situmorang,+62-063-460-9327,Bukittinggi,ysiregar@example.com,-0.002263130689587167,0,2,3,0,0,0,0,6,1,0,-0.926795798181043,0.8778896811662124,-0.1640410963977883,1.6707679037426684,-1.1979683191768131,-1.1794461165131294,-1.2310177842335115,-1.3706083955038135,-0.9402266762132159,2.8013188e-05,0.0,0
"R. Dodo Suryono, S.Ked",+62 (803) 294-9909,Bontang,nugrohogaiman@example.net,-1.153844712725206,8,2,3,0,1,0,0,3,1,2,-0.03209964093943728,-0.20501363326314823,4.2834313156407555,1.6707679037426684,-1.1343097429128588,1.1044241714053078,0.04388023935982621,-1.61103255549893,-2.42808468774706,0.9739255,97.39,1
Unjani Hasanah,(0119) 232 1413,Lhokseumawe,yahya01@example.net,-0.09822826252588873,1,1,0,0,1,0,1,6,1,1,0.2956985201189096,0.15595413821330528,-0.1640410963977883,-0.3495609558373794,0.6481303924778625,0.722627398614096,0.8866094413960992,0.7130676577871943,0.3317189169026884,0.0036468378,0.36,0
Faizah Setiawan,+62-0413-775-6602,Bandar Lampung,szulkarnain@example.net,0.18966713298301596,1,1,0,0,1,0,0,6,4,0,0.3959661929132275,-0.5659814047396018,-0.1640410963977883,1.6707679037426684,-1.1979683191768131,-1.1794461165131294,-1.2310177842335115,-1.3492757961757096,-0.9402266762132159,0.051352814,5.14,0
Dian Napitupulu,+62 (185) 637-8112,Balikpapan,harimurtipadmasari@example.org,1.9170395060364442,0,1,1,0,0,0,1,4,3,1,-0.5951411881690685,1.5998252241191195,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,1.5363209732053138,-0.2802463768079712,0.7165269982187789,0.8452029376273967,6.608768e-05,0.01,0
"Drs. Yuliana Wahyuni, S.Ked",+62 (75) 492-0164,Lubuklinggau,fujiatiicha@example.net,1.2452835831823332,9,1,5,0,0,0,1,4,1,1,-0.7879636358504489,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,1.5363209732053138,-0.2802463768079712,0.7718764451241293,0.8452029376273967,1.9095509e-05,0.0,0
"Dr. Taswir Firgantoro, S.Farm",+62 (098) 579 0029,Samarinda,anggabayaharyanti@example.com,-0.002263130689587167,0,1,5,0,0,0,0,0,1,1,-0.618279881890834,0.15595413821330528,-0.1640410963977883,-0.3495609558373794,-1.1979683191768131,-0.865025244802721,-1.4254937539341896,-1.2777827605896321,-0.9402266762132159,0.04827007,4.83,0
"drg. Zelda Kusmawati, S.Pd",+62 (402) 057-9764,Tegal,safitrisakura@example.com,-0.5780539217073966,9,1,5,0,1,1,1,4,1,1,-0.2596301292034663,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,1.5363209732053138,-0.2802463768079712,0.7718764451241293,0.8452029376273967,0.00024586852,0.02,0
Ir. Jaka Manullang,+62-031-225-6582,Medan,fsihotang@example.com,1.3412487150186347,9,1,6,0,1,0,0,1,2,1,-0.024386743032182055,-0.20501363326314823,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,-0.22754556534591247,0.951434764629658,0.7741826720785192,0.8452029376273967,0.005437743,0.54,0
Gawati Narpati,+62-776-149-1734,Pematangsiantar,pratiwidodo@example.com,-0.002263130689587167,3,0,3,0,1,1,0,3,2,1,-0.8303845743403526,-0.20501363326314823,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,0.5913307708669056,-0.4747223465086509,0.7707233316469347,0.8452029376273967,1.4591963e-05,0.0,0
"Drs. Hesti Kusmawati, S.Pt",(0681) 067-6472,Parepare,lantar86@example.org,-0.09822826252588873,2,1,3,0,0,0,1,4,1,1,-0.10151572210473427,0.15595413821330528,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,1.5363209732053138,-0.2802463768079712,0.7171035549573764,0.8452029376273967,0.00030652233,0.03,0
"Drs. Ellis Nashiruddin, S.Pt",+62-83-537-9405,Padangpanjang,mandalalanang@example.com,0.6694927921645238,4,1,6,0,1,0,0,1,1,2,-0.4370267810703364,0.15595413821330528,2.0596951096214835,3.691096763322716,-1.1343097429128588,0.779637776451699,0.4760490609168894,-1.56663768662693,-2.42808468774706,0.73759794,73.76,1
"Wage Siregar, M.Farm",(038) 172-5670,Banjarbaru,hidayatraden@example.com,-0.3861236580347934,0,2,6,0,1,0,0,9,0,1,-0.6105669839835789,-0.20501363326314823,-0.1640410963977883,-0.3495609558373794,-2.216505539400082,-2.0674259410139344,2.3127665525344074,-1.6421666193831894,-2.0696147110147245,0.022559995,2.26,0
Bella Wibowo,+62-43-375-4482,Padangpanjang,hartatinajwa@example.org,-0.5780539217073966,1,1,2,0,0,0,1,6,3,1,1.8575603463380919,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,0.6481303924778625,0.722627398614096,0.8866094413960992,0.7124911010485971,0.3317189169026884,0.23881377,23.88,0
"Vanya Marbun, M.Ak",+62 (68) 604 0725,Kota Administrasi Jakarta Timur,lazuardilaksana@example.com,-0.3861236580347934,1,1,0,0,0,0,0,6,3,0,-0.05138188570757533,-0.5659814047396018,-0.1640410963977883,1.6707679037426684,-1.1979683191768131,-1.1794461165131294,-1.2310177842335115,-1.3435102287897358,-0.9402266762132159,0.0032580718,0.33,0
Nova Haryanti,(027) 757-6079,Parepare,inababan@example.com,-1.153844712725206,1,2,1,0,1,0,0,3,4,1,-0.7262604525924071,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,0.5913307708669056,-0.4747223465086509,0.770146774908337,0.8452029376273967,0.00016825233,0.02,0
Umaya Prastuti,+62 (40) 495 3721,Payakumbuh,ypratiwi@example.com,1.2452835831823332,7,1,3,0,0,0,0,1,2,1,-0.7571120442214281,-0.20501363326314823,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,-0.22754556534591247,0.951434764629658,0.7736061153399216,0.8452029376273967,4.552698e-05,0.0,0
Hafshah Manullang,+62 (676) 181 0082,Padangpanjang,dalimautama@example.com,-1.0578795808889043,1,2,3,0,1,0,0,3,0,1,-0.649131473519855,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,0.5913307708669056,-0.4747223465086509,0.770146774908337,0.8452029376273967,0.00037590487,0.04,0
Iriana Budiyanto,(0995) 350-3654,Banjar,saputragangsa@example.org,-0.482088789871095,0,2,6,0,0,0,0,1,1,1,1.7958571630800502,3.404664081501387,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,-0.22754556534591247,0.951434764629658,0.7736061153399216,0.8452029376273967,0.61995393,62.0,1
drg. Kariman Winarno,+62 (076) 107 1120,Binjai,marpaungrosman@example.org,0.6694927921645238,1,1,2,0,1,0,1,6,4,1,-0.13236731373375515,-0.20501363326314823,-0.1640410963977883,-0.3495609558373794,0.6481303924778625,0.722627398614096,0.8866094413960992,0.7136442145257919,0.3317189169026884,3.3050463e-05,0.0,0
Utama Gunarto,+62 (081) 353 5846,Tidore Kepulauan,kairav50@example.org,2.1089697697090473,5,1,6,0,1,0,0,2,4,2,0.09130672557664626,-0.5659814047396018,4.2834313156407555,1.6707679037426684,-1.961871234344265,-1.4904118138091453,1.6212964380431063,-1.6807959208692154,-1.9865714731616728,0.7904387,79.04,1
